Entity,Code,Day,people_vaccinated
Belgium,BEL,2021-02-19,429466
Belgium,BEL,2021-02-20,433828
Belgium,BEL,2021-02-21,435717
Belgium,BEL,2021-02-22,445890
Belgium,BEL,2021-02-23,457960
Belgium,BEL,2021-02-24,472790
Belgium,BEL,2021-02-25,495420
Belgium,BEL,2021-02-26,520433
Belgium,BEL,2021-02-27,524036
Belgium,BEL,2021-02-28,524619
Belgium,BEL,2021-03-01,535277
Belgium,BEL,2021-03-02,551904
Belgium,BEL,2021-03-03,575645
Belgium,BEL,2021-03-04,616243
Belgium,BEL,2021-03-05,653630
Belgium,BEL,2021-03-06,661277
Belgium,BEL,2021-03-07,662571
Belgium,BEL,2021-03-08,677827
Belgium,BEL,2021-03-09,699353
Belgium,BEL,2021-03-10,726033
Belgium,BEL,2021-03-11,769883
Belgium,BEL,2021-03-12,800476
Belgium,BEL,2021-03-13,808020
Belgium,BEL,2021-03-14,808164
Belgium,BEL,2021-03-15,833932
Belgium,BEL,2021-03-16,876403
Belgium,BEL,2021-03-17,915525
Belgium,BEL,2021-03-18,973605
Belgium,BEL,2021-03-19,1022236
Belgium,BEL,2021-03-20,1043028
Belgium,BEL,2021-03-21,1043420
Belgium,BEL,2021-03-22,1070702
Belgium,BEL,2021-03-23,1112917
Belgium,BEL,2021-03-24,1164046
Belgium,BEL,2021-03-25,1221782
Belgium,BEL,2021-03-26,1271456
Belgium,BEL,2021-03-27,1289830
Belgium,BEL,2021-03-28,1291219
Belgium,BEL,2021-03-29,1309434
Belgium,BEL,2021-03-30,1335713
Belgium,BEL,2021-03-31,1409225
Belgium,BEL,2021-04-01,1485960
Belgium,BEL,2021-04-02,1550407
Belgium,BEL,2021-04-03,1569846
Belgium,BEL,2021-04-04,1569860
Belgium,BEL,2021-04-05,1581810
Belgium,BEL,2021-04-06,1619428
Belgium,BEL,2021-04-07,1657418
Belgium,BEL,2021-04-08,1766712
Belgium,BEL,2021-04-09,1885397
Belgium,BEL,2021-04-10,1949821
Belgium,BEL,2021-04-11,1953411
Belgium,BEL,2021-04-12,1993007
Belgium,BEL,2021-04-13,2056968
Belgium,BEL,2021-04-14,2132696
Belgium,BEL,2021-04-15,2217435
Belgium,BEL,2021-04-16,2293968
Belgium,BEL,2021-04-17,2346249
Belgium,BEL,2021-04-18,2352149
Belgium,BEL,2021-04-19,2408702
Belgium,BEL,2021-04-20,2455677
Belgium,BEL,2021-04-21,2542861
Belgium,BEL,2021-04-22,2632569
Belgium,BEL,2021-04-23,2697249
Belgium,BEL,2021-04-24,2741684
Belgium,BEL,2021-04-25,2747942
Belgium,BEL,2021-04-26,2803840
Belgium,BEL,2021-04-27,2842047
Belgium,BEL,2021-04-28,2921261
Belgium,BEL,2021-04-29,3008409
Belgium,BEL,2021-04-30,3068727
Belgium,BEL,2021-05-01,3108390
Belgium,BEL,2021-05-02,3111869
Belgium,BEL,2021-05-03,3178097
Belgium,BEL,2021-05-04,3245313
Belgium,BEL,2021-05-05,3329075
Belgium,BEL,2021-05-06,3417389
Belgium,BEL,2021-05-07,3517699
Belgium,BEL,2021-05-08,3598028
Belgium,BEL,2021-05-09,3605858
Belgium,BEL,2021-05-10,3685191
Belgium,BEL,2021-05-11,3743675
Belgium,BEL,2021-05-12,3808833
Belgium,BEL,2021-05-13,3847309
Belgium,BEL,2021-05-14,3889638
Belgium,BEL,2021-05-15,3922141
Belgium,BEL,2021-05-16,3924371
Belgium,BEL,2021-05-17,4008706
Belgium,BEL,2021-05-18,4109326
Belgium,BEL,2021-05-19,4184865
Belgium,BEL,2021-05-20,4252203
Belgium,BEL,2021-05-21,4313495
Belgium,BEL,2021-05-22,4344203
Belize,BLZ,2021-02-28,0
Belize,BLZ,2021-03-02,417
Belize,BLZ,2021-03-03,673
Belize,BLZ,2021-03-04,817
Belize,BLZ,2021-03-05,996
Belize,BLZ,2021-03-09,1466
Belize,BLZ,2021-03-10,2489
Belize,BLZ,2021-03-11,4933
Belize,BLZ,2021-03-12,7444
Belize,BLZ,2021-03-15,9585
Belize,BLZ,2021-03-16,10972
Belize,BLZ,2021-03-17,11943
Belize,BLZ,2021-03-18,13150
Belize,BLZ,2021-03-19,15006
Belize,BLZ,2021-03-22,16202
Belize,BLZ,2021-03-23,17282
Belize,BLZ,2021-03-24,18182
Belize,BLZ,2021-03-26,20411
Belize,BLZ,2021-03-31,22067
Belize,BLZ,2021-04-07,23958
Belize,BLZ,2021-04-09,27353
Belize,BLZ,2021-04-12,28188
Belize,BLZ,2021-04-13,29939
Belize,BLZ,2021-04-15,33180
Belize,BLZ,2021-04-16,34262
Belize,BLZ,2021-04-20,35990
Belize,BLZ,2021-04-21,37097
Belize,BLZ,2021-04-22,38176
Belize,BLZ,2021-04-23,39330
Belize,BLZ,2021-04-27,41014
Belize,BLZ,2021-04-28,42100
Belize,BLZ,2021-05-03,44548
Belize,BLZ,2021-05-05,46067
Belize,BLZ,2021-05-06,46659
Belize,BLZ,2021-05-07,47675
Belize,BLZ,2021-05-11,49358
Belize,BLZ,2021-05-12,50292
Belize,BLZ,2021-05-14,52753
Belize,BLZ,2021-05-17,53496
Belize,BLZ,2021-05-18,54909
Belize,BLZ,2021-05-19,56719
Belize,BLZ,2021-05-21,60119
Benin,BEN,2021-05-12,10683
Benin,BEN,2021-05-21,12516
Bermuda,BMU,2021-01-10,0
Bermuda,BMU,2021-01-16,1665
Bermuda,BMU,2021-01-23,2932
Bermuda,BMU,2021-01-30,4897
Bermuda,BMU,2021-02-06,7504
Bermuda,BMU,2021-02-09,8400
Bermuda,BMU,2021-02-22,12304
Bermuda,BMU,2021-02-27,13659
Bermuda,BMU,2021-03-03,15294
Bermuda,BMU,2021-03-10,17395
Bermuda,BMU,2021-03-15,18807
Bermuda,BMU,2021-03-22,21049
Bermuda,BMU,2021-03-27,22417
Bermuda,BMU,2021-04-04,23791
Bermuda,BMU,2021-04-10,25781
Bermuda,BMU,2021-04-19,30094
Bermuda,BMU,2021-04-26,32129
Bermuda,BMU,2021-05-02,32877
Bermuda,BMU,2021-05-12,34966
Bermuda,BMU,2021-05-17,35313
Bhutan,BTN,2021-03-26,0
Bhutan,BTN,2021-03-27,85949
Bhutan,BTN,2021-03-28,183271
Bhutan,BTN,2021-03-29,274703
Bhutan,BTN,2021-03-30,340917
Bhutan,BTN,2021-03-31,394765
Bhutan,BTN,2021-04-01,434837
Bhutan,BTN,2021-04-02,453595
Bhutan,BTN,2021-04-03,459752
Bhutan,BTN,2021-04-04,466811
Bhutan,BTN,2021-04-05,468297
Bhutan,BTN,2021-04-06,469664
Bhutan,BTN,2021-04-07,470976
Bhutan,BTN,2021-04-08,472139
Bhutan,BTN,2021-04-09,473393
Bhutan,BTN,2021-04-10,474175
Bhutan,BTN,2021-04-11,474303
Bhutan,BTN,2021-04-12,475651
Bhutan,BTN,2021-04-13,476740
Bhutan,BTN,2021-04-14,477060
Bhutan,BTN,2021-04-15,477631
Bhutan,BTN,2021-04-16,478219
Bhutan,BTN,2021-04-17,478495
Bhutan,BTN,2021-04-18,478533
Bhutan,BTN,2021-04-19,478879
Bhutan,BTN,2021-04-20,479032
Bhutan,BTN,2021-04-21,479333
Bhutan,BTN,2021-04-22,479354
Bhutan,BTN,2021-04-23,479495
Bhutan,BTN,2021-04-24,479679
Bhutan,BTN,2021-04-25,479686
Bhutan,BTN,2021-04-26,480035
Bhutan,BTN,2021-04-27,480181
Bhutan,BTN,2021-04-28,480237
Bhutan,BTN,2021-04-29,480330
Bhutan,BTN,2021-04-30,480422
Bhutan,BTN,2021-05-01,480498
Bhutan,BTN,2021-05-02,480498
Bhutan,BTN,2021-05-04,480818
Bhutan,BTN,2021-05-05,480971
Bhutan,BTN,2021-05-06,481107
Bhutan,BTN,2021-05-07,481400
Bhutan,BTN,2021-05-08,481491
Bhutan,BTN,2021-05-10,481617
Bhutan,BTN,2021-05-11,481768
Bhutan,BTN,2021-05-12,481880
Bhutan,BTN,2021-05-14,481953
Bhutan,BTN,2021-05-15,482038
Bhutan,BTN,2021-05-16,482039
Bhutan,BTN,2021-05-17,482128
Bhutan,BTN,2021-05-18,482192
Bhutan,BTN,2021-05-19,482214
Bhutan,BTN,2021-05-20,482308
Bhutan,BTN,2021-05-21,482449
Bhutan,BTN,2021-05-22,482512
Bolivia,BOL,2021-03-02,10325
Bolivia,BOL,2021-03-03,10325
Bolivia,BOL,2021-03-04,10325
Bolivia,BOL,2021-03-05,10325
Bolivia,BOL,2021-03-06,96397
Bolivia,BOL,2021-03-07,97120
Bolivia,BOL,2021-03-08,102236
Bolivia,BOL,2021-03-09,109210
Bolivia,BOL,2021-03-10,117011
Bolivia,BOL,2021-03-11,122348
Bolivia,BOL,2021-03-12,127199
Bolivia,BOL,2021-03-13,127836
Bolivia,BOL,2021-03-14,128267
Bolivia,BOL,2021-03-15,131814
Bolivia,BOL,2021-03-16,136032
Bolivia,BOL,2021-03-17,140532
Bolivia,BOL,2021-03-18,144816
Bolivia,BOL,2021-03-19,148045
Bolivia,BOL,2021-03-20,148588
Bolivia,BOL,2021-03-21,148975
Bolivia,BOL,2021-03-22,151952
Bolivia,BOL,2021-03-23,155962
Bolivia,BOL,2021-03-24,160904
Bolivia,BOL,2021-03-25,166737
Bolivia,BOL,2021-03-26,173264
Bolivia,BOL,2021-03-27,174799
Bolivia,BOL,2021-03-28,175169
Bolivia,BOL,2021-03-29,180484
Bolivia,BOL,2021-03-30,186985
Bolivia,BOL,2021-03-31,194880
Bolivia,BOL,2021-04-01,203103
Bolivia,BOL,2021-04-02,204097
Bolivia,BOL,2021-04-03,205115
Bolivia,BOL,2021-04-04,206003
Bolivia,BOL,2021-04-05,215926
Bolivia,BOL,2021-04-06,229556
Bolivia,BOL,2021-04-07,245763
Bolivia,BOL,2021-04-08,263732
Bolivia,BOL,2021-04-09,282801
Bolivia,BOL,2021-04-10,287004
Bolivia,BOL,2021-04-11,289353
Bolivia,BOL,2021-04-12,302991
Bolivia,BOL,2021-04-13,317701
Bolivia,BOL,2021-04-14,333137
Bolivia,BOL,2021-04-15,348591
Bolivia,BOL,2021-04-16,365333
Bolivia,BOL,2021-04-17,370483
Bolivia,BOL,2021-04-18,373139
Bolivia,BOL,2021-04-19,385889
Bolivia,BOL,2021-04-20,400087
Bolivia,BOL,2021-04-21,413643
Bolivia,BOL,2021-04-22,431138
Bolivia,BOL,2021-04-23,456643
Bolivia,BOL,2021-04-24,465823
Bolivia,BOL,2021-04-25,469586
Bolivia,BOL,2021-04-26,490495
Bolivia,BOL,2021-04-27,516958
Bolivia,BOL,2021-04-28,547471
Bolivia,BOL,2021-05-01,614600
Bolivia,BOL,2021-05-03,637694
Bolivia,BOL,2021-05-04,663041
Bolivia,BOL,2021-05-05,689633
Bolivia,BOL,2021-05-06,710240
Bolivia,BOL,2021-05-07,728194
Bolivia,BOL,2021-05-08,733305
Bolivia,BOL,2021-05-09,734162
Bolivia,BOL,2021-05-10,741658
Bolivia,BOL,2021-05-11,748839
Bolivia,BOL,2021-05-12,754525
Bolivia,BOL,2021-05-14,776914
Bolivia,BOL,2021-05-15,810391
Bolivia,BOL,2021-05-16,818489
Bolivia,BOL,2021-05-17,821241
Bolivia,BOL,2021-05-18,902833
Bolivia,BOL,2021-05-21,1004613
Bolivia,BOL,2021-05-22,1058435
Bolivia,BOL,2021-05-23,1071682
Bonaire Sint Eustatius and Saba,BES,2021-04-09,5726
Bosnia and Herzegovina,BIH,2021-02-11,0
Bosnia and Herzegovina,BIH,2021-04-09,15000
Bosnia and Herzegovina,BIH,2021-04-26,63376
Bosnia and Herzegovina,BIH,2021-04-27,83260
Bosnia and Herzegovina,BIH,2021-05-18,102803
Botswana,BWA,2021-03-25,0
Botswana,BWA,2021-04-02,12945
Botswana,BWA,2021-04-09,17808
Botswana,BWA,2021-04-12,25040
Botswana,BWA,2021-04-16,36652
Botswana,BWA,2021-04-19,41612
Botswana,BWA,2021-04-23,47160
Botswana,BWA,2021-04-26,48411
Botswana,BWA,2021-04-30,49882
Botswana,BWA,2021-05-07,53375
Botswana,BWA,2021-05-10,56101
Botswana,BWA,2021-05-14,71500
Brazil,BRA,2021-01-16,0
Brazil,BRA,2021-01-17,112
Brazil,BRA,2021-01-18,1109
Brazil,BRA,2021-01-19,11470
Brazil,BRA,2021-01-20,28543
Brazil,BRA,2021-01-21,136519
Brazil,BRA,2021-01-22,245877
Brazil,BRA,2021-01-23,537774
Brazil,BRA,2021-01-24,604722
Brazil,BRA,2021-01-25,700608
Brazil,BRA,2021-01-26,848883
Brazil,BRA,2021-01-27,1129885
Brazil,BRA,2021-01-28,1450900
Brazil,BRA,2021-01-29,1656851
Brazil,BRA,2021-01-30,1923813
Brazil,BRA,2021-01-31,2046523
Brazil,BRA,2021-02-01,2107624
Brazil,BRA,2021-02-02,2292551
Brazil,BRA,2021-02-03,2521704
Brazil,BRA,2021-02-04,3073057
Brazil,BRA,2021-02-05,3074906
Brazil,BRA,2021-02-06,3399421
Brazil,BRA,2021-02-07,3534004
Brazil,BRA,2021-02-08,3579850
Brazil,BRA,2021-02-09,3786591
Brazil,BRA,2021-02-10,4069677
Brazil,BRA,2021-02-11,4326075
Brazil,BRA,2021-02-12,4586270
Brazil,BRA,2021-02-13,4946738
Brazil,BRA,2021-02-14,5042713
Brazil,BRA,2021-02-15,5076110
Brazil,BRA,2021-02-16,5324317
Brazil,BRA,2021-02-17,5326007
Brazil,BRA,2021-02-18,5482925
Brazil,BRA,2021-02-19,5640483
Brazil,BRA,2021-02-20,5756361
Brazil,BRA,2021-02-21,5817908
Brazil,BRA,2021-02-22,5857080
Brazil,BRA,2021-02-23,6002873
Brazil,BRA,2021-02-24,6116082
Brazil,BRA,2021-02-25,6202055
Brazil,BRA,2021-02-26,6346769
Brazil,BRA,2021-02-27,6437836
Brazil,BRA,2021-02-28,6518628
Brazil,BRA,2021-03-01,6542206
Brazil,BRA,2021-03-02,6806293
Brazil,BRA,2021-03-03,7114219
Brazil,BRA,2021-03-04,7417852
Brazil,BRA,2021-03-05,7701146
Brazil,BRA,2021-03-10,7851531
Brazil,BRA,2021-03-11,8092244
Brazil,BRA,2021-03-12,8360366
Brazil,BRA,2021-03-13,8512960
Brazil,BRA,2021-03-14,8561847
Brazil,BRA,2021-03-15,8919356
Brazil,BRA,2021-03-17,9451188
Brazil,BRA,2021-03-18,9709526
Brazil,BRA,2021-03-19,9970231
Brazil,BRA,2021-03-20,10099070
Brazil,BRA,2021-03-21,10168973
Brazil,BRA,2021-03-22,10609471
Brazil,BRA,2021-03-23,11559487
Brazil,BRA,2021-03-24,12148769
Brazil,BRA,2021-03-25,12639545
Brazil,BRA,2021-03-26,13053114
Brazil,BRA,2021-03-27,13487207
Brazil,BRA,2021-03-28,13659406
Brazil,BRA,2021-03-29,13988029
Brazil,BRA,2021-03-30,14112509
Brazil,BRA,2021-03-31,14921376
Brazil,BRA,2021-04-02,16099532
Brazil,BRA,2021-04-03,16377083
Brazil,BRA,2021-04-04,16472281
Brazil,BRA,2021-04-05,17128933
Brazil,BRA,2021-04-06,17791338
Brazil,BRA,2021-04-07,18859274
Brazil,BRA,2021-04-08,19386057
Brazil,BRA,2021-04-09,19886870
Brazil,BRA,2021-04-10,20513828
Brazil,BRA,2021-04-11,20654434
Brazil,BRA,2021-04-12,21080623
Brazil,BRA,2021-04-13,23602070
Brazil,BRA,2021-04-14,24197321
Brazil,BRA,2021-04-18,24350046
Brazil,BRA,2021-04-19,24776701
Brazil,BRA,2021-04-20,24805515
Brazil,BRA,2021-04-21,24918188
Brazil,BRA,2021-04-22,25340967
Brazil,BRA,2021-04-23,26398005
Brazil,BRA,2021-04-24,26687711
Brazil,BRA,2021-04-25,26873143
Brazil,BRA,2021-04-26,27345796
Brazil,BRA,2021-04-27,27920546
Brazil,BRA,2021-04-28,28312000
Brazil,BRA,2021-04-29,28778338
Brazil,BRA,2021-04-30,29149512
Brazil,BRA,2021-05-01,29336953
